147,1800
173,2500
123,1420
166,1900
123,1120
90,690
122,1220
64,520
56,200
243,2300
82,685
60,340
97,840
115,960
141,1750
68,850
213,1780
149,1580
115,1280
245,3000
239,2000
245,3300
107,1200
80,758
136,1230
133,1300
251,2600
89,1800
108,1170
75,810
118,1220
275,2500
89,698
125,1250
104,650
66,378
94,478
94,436
180,2000
83,845
89,1200
182,1850
132,1350
71,718
128,1350
29,200
29,200
77,780
175,1750
166,1500
175,1500
131,1230
49,295
80,730
79,418
89,890
77,415
50,305
175,1530
125,1100
275,2600
142,1980
119,1500
275,2500
30,198
124,1270
124,1220
166,1900
95,480
240,3560
251,2800
90,1050
100,960
89,1000
168,1830
89,880
50,198
113,1100
180,1880
181,2650
145,1500
150,1790
85,910
139,1350
93,850
156,1500
58,300
60,245
146,1720
125,1130
100,970
122,1300
275,2350
107,1280
89,760
133,1300
126,1250
175,1620
126,1220
118,1230
165,1800
88,850
337,2400
125,1153
125,1120
80,780
114,850
135,1260
119,1400
118,1200
145,1350
144,1380
139,1390
30,190
180,3050
135,1280
151,1750
168,1880
84,845
88,845
124,1310
119,1200
89,1150
175,2100
100,630
91,850
175,1650
166,1350
174,2600
182,1890
139,1300
141,1650
171,2000
89,828
144,1380
161,1550
275,2300
205,1788
167,1820
80,750
146,1570
107,1180
175,1660
125,1230
175,1580
206,1700
246,2000
85,990
180,2615
123,1180
50,310
60,335
65,360
50,300
45,380
95,485
118,1230
93,899
126,1185
182,1950
175,1640
83,950
175,1650
178,1580
216,2880
134,1300
175,1660
93,990
140,1600
84,920
89,980
120,850
88,1080
171,1800
136,1230
81,810
89,1050
116,1280
180,1780
275,2350
61,320
83,600
50,270
89,750
80,600
90,585
60,320
46,360
113,1050
126,1150
65,500
46,360
86,620
46,400
175,1750
89,900
34,205
79,400
275,2050
26,160
45,380
50,310
65,360
125,930
60,290
58,260
60,295
50,320
89,920
67,350
93,980
44,210
64,310
62,416
66,327
86,368
51,292
100,905
122,1280
100,962
45,388
176,1780
68,830
150,1750
142,1500
93,900
161,1550
274,2600
177,1650
103,456
61,345
183,1888
182,1950
244,4150
35,365
125,1000
89,850
50,275
55,290
60,295
114,800
167,1850
75,440
130,580
39,510
88,1000
133,1260
98,520
89,1050
50,315
89,1800
220,2600
169,1680
378,8000
77,400
60,355
37,210
133,1430
118,1250
327,2500
122,1220
117,1250
139,1390
124,1280
337,3000
89,980
124,1220
173,2500
167,1850
175,1650
166,1450
113,1190
79,820
122,1300
68,850
174,2600
251,3000
128,1350
67,870
108,1320
120,1320
123,1400
60,128
175,1660
245,3000
50,300
168,1900
90,186
243,4150
79,790
180,2680
157,1680
182,1845
124,1250
175,1650
177,1660
251,3000
119,1500
80,752
175,1500
100,936
