72,450
145,1450
135,780
85,550
89,788
146,1050
40,260
122,830
115,690
146,860
119,850
78,648
52,305
99,730
406,6666
460,6868
128,980
86,630
48,330
176,1260
168,1200
172,1230
82,600
113,820
110,850
156,980
114,882
156,970
48,355
156,975
111,720
41,133
126,998
105,950
56,398
50,360
87,650
47,235
111,690
144,860
40,300
171,2080
52,325
119,830
135,810
89,788
108,658
48,358
66,489
440,8000
657,15768
110,598
150,750
83,660
88,800
407,6888
67,450
105,940
132,1080
135,780
175,950
97,680
148,1320
145,1580
129,1220
115,910
75,600
79,500
77,550
66,498
48,365
89,780
80,690
98,730
56,380
105,640
87,800
116,680
360,5100
292,2188
169,892
106,508
133,860
112,720
105,670
111,770
518,9200
700,15768
47,306
89,520
145,1180
183,1680
164,1450
89,770
145,1280
114,850
88,760
185,1320
73,600
88,618
186,1280
183,1650
72,600
97,820
74,530
184,1320
117,600
62,326
57,241
48,320
83,540
168,1100
80,665
119,850
125,780
74,555
176,1180
176,2200
52,305
175,950
80,620
73,535
87,660
90,520
165,1300
64,400
60,330
116,635
98,790
88,760
88,618
186,1280
86,620
88,725
183,1650
145,1180
63,380
73,600
115,930
114,850
184,1320
109,930
175,1980
124,1080
115,920
288,5500
73,600
73,600
68,505
145,1180
106,720
132,1220
87,618
105,610
90,688
40,285
92,635
56,265
40,280
49,335
63,465
83,550
39,143
40,252
40,295
200,2000
144,905
77,570
112,875
77,508
23,142
421,6500
470,8300
374,5500
371,2900
440,8200
90,520
89,735
66,350
80,620
78,388
196,898
79,510
80,680
41,225
108,660
106,680
106,720
66,510
88,750
77,540
168,2000
78,610
48,355
255,3000
430,7000
103,930
69,480
151,1730
88,756
85,799
88,750
82,525
108,1300
73,520
109,720
60,518
76,575
106,720
33,180
136,1050
160,1988
170,2100
139,920
188,1550
147,1400
185,2300
79,510
220,1850
299,4000
158,1250
331,5900
268,2900
276,2000
332,4980
463,7300
87,650
72,520
92,698
80,670
89,820
137,1100
51,385
82,700
82,700
67,505
66,510
73,605
81,545
104,680
121,830
86,603
77,520
79,580
67,490
84,760
81,510
70,525
114,908
146,1200
106,906
48,350
176,1108
98,620
108,2100
73,550
72,550
88,620
182,1630
38,110
120,698
406,7508
332,4980
172,1150
268,2900
299,4000
268,3200
255,3100
289,3800
331,5900
105,946
71,590
150,1680
51,400
68,470
117,930
65,156
66,470
188,1350
254,2980
130,800
106,730
71,500
58,378
220,1930
40,280
77,540
178,1630
146,1200
68,485
78,610
80,635
142,926
105,880
96,803
73,560
126,1100
89,780
146,1120
90,760
