101,730
89,450
92,415
89,580
132,895
64,325
22,102
69,342
39,190
70,172
171,1380
130,650
76,460
80,385
98,610
62,330
43,188
35,183
68,420
88,435
41,200
64,326
77,310
58,230
60,285
76,375
49,186
68,340
41,160
37,188
76,550
110,780
93,520
62,380
75,422
41,165
78,445
112,790
75,300
44,238
76,460
36,248
80,456
55,345
163,1250
41,180
40,165
35,180
75,406
112,770
92,478
54,198
93,455
65,308
60,260
66,310
62,316
75,367
26,166
82,340
116,550
62,310
82,380
39,190
58,260
85,340
89,630
52,202
99,410
49,300
70,415
40,165
245,3400
26,100
36,163
67,345
80,365
52,252
58,275
93,450
87,430
135,980
89,415
83,375
79,400
94,480
115,469
89,406
39,175
59,275
67,406
75,435
45,305
78,405
72,430
72,423
29,113
75,438
26,172
62,315
123,600
68,390
78,400
105,415
116,550
37,228
93,410
73,350
73,350
26,165
26,168
39,230
45,230
26,166
126,445
62,310
88,430
26,172
79,405
82,380
52,249
76,360
39,190
39,170
42,186
56,400
142,810
245,3300
98,550
90,520
74,268
75,290
123,850
62,312
35,185
61,310
68,420
88,435
64,335
75,316
87,520
158,1100
122,608
98,550
112,800
308,2600
99,578
67,408
89,398
255,2500
63,320
58,240
27,105
23,108
91,500
50,180
39,185
41,210
101,355
49,185
40,220
22,96
22,97
42,210
76,360
40,150
74,266
44,250
66,328
72,330
39,190
84,408
38,158
61,252
68,335
67,325
37,130
79,350
69,325
43,188
93,475
176,1250
48,230
99,350
58,270
43,190
99,578
78,380
173,1450
72,342
36,220
43,178
28,110
93,420
98,600
98,545
93,435
99,400
119,568
76,340
66,340
93,445
58,268
71,300
67,335
57,285
39,160
168,1000
62,320
76,376
82,340
76,380
85,212
23,108
83,375
76,360
45,315
98,650
81,250
90,270
78,265
87,305
69,345
68,353
82,398
88,436
74,360
76,380
193,880
63,300
43,243
67,420
78,260
68,265
82,350
82,380
56,245
92,360
123,595
93,475
78,260
89,520
59,290
69,349
28,110
93,468
28,110
33,150
22,97
34,150
75,420
37,199
82,336
66,270
131,666
149,1250
87,500
76,360
103,540
62,420
98,490
62,225
84,460
39,180
41,180
44,230
43,240
67,329
61,288
78,260
43,106
78,418
52,200
137,777
137,888
160,1066
82,405
81,375
137,1380
36,220
89,550
82,372
64,312
84,300
88,436
126,480
89,500
84,399
88,435
74,370
29,110
67,320
88,444
62,289
89,500
148,700
172,1240
82,380
96,335
56,220
89,395
