24,105
43,195
24,105
59,310
44,220
63,320
54,210
67,330
41,83
41,64
41,125
42,64
42,180
42,172
45,175
47,180
62,225
43,200
105,360
70,320
70,328
43,186
63,256
45,175
42,180
48,192
43,170
41,152
58,300
43,100
50,190
45,230
45,172
47,175
46,185
24,105
33,155
34,153
63,270
38,135
30,173
60,92
69,310
98,345
65,210
40,230
91,305
58,310
38,175
42,64
38,200
24,105
42,208
94,300
41,160
40,208
52,255
36,170
24,110
40,186
36,170
43,110
57,196
38,148
46,239
45,159
58,305
81,303
48,183
46,192
104,368
67,308
59,296
42,206
69,330
44,230
69,255
63,310
59,210
52,205
30,160
59,318
51,250
79,260
93,150
66,320
49,170
46,245
44,100
45,170
38,150
65,108
62,124
47,260
48,228
108,320
71,258
82,310
30,166
62,230
45,170
47,200
38,121
20,65
42,210
38,165
24,120
61,220
70,225
71,252
78,308
50,233
40,203
45,175
65,305
24,100
53,125
63,95.8
56,90
56,170
48,223
52,190
85,400
53,210
63,160
70,110
60,92
60,300
47,180
58,280
63,650
58,305
47,220
40,170
38,58
42,135
48,188
49,193
24,119
50,200
41,160
49,195
45,186
38,175
59,339
53,275
48,215
114,500
47,220
38,155
67,296
50,200
43,95
91,160
30,165
54,215
36,132
59,260
62,95
70,235
24,120
49,193
50,195
32,180
48,180
114,530
47,185
40,186
68,302
47,250
114,500
49,195
26,100
48,182
55,200
48,180
48,212
24,97
59,296
63,600
75,180
46,185
74,350
46,225
24,120
105,360
65,150
63,550
42,172
69,260
45,175
48,178
55,225
50,185
46,237
29,168
38,150
49,235
68,302
58,310
74,330
73,325
62,315
46,185
47,180
47,210
57,190
24,120
58,320
67,296
59,290
45,186
70,230
45,165
58,290
62,125
65,270
68,120
58,290
70,110
38,76
40,61
50,185
68,108
62,260
48,178
59,215
32,49
42,135
38,121
49,325
43,190
73,330
48,215
67,270
46,180
108,320
24,100
45,171
38,146
75,240
45,70
73,350
65,330
42,166
38,152
65,106
41,210
59,295
77,338
58,295
42,205
43,100
47,180
72,350
38,210
59,249
69,260
40,210
63,290
76,240
44,235
58,310
65,99
45,190
52,240
91,350
58,315
69,233
68,110
44,240
78,255
47,240
41,215
69,350
40,210
43,138
84,350
47,250
48,215
72,330
55,330
56,300
41,155
42,180
48,190
86,360
66,280
66,310
48,200
68,110
38,150
70,310
48,210
61,195
59,188
70,238
39,210
55,230
43,188
65,210
