110,398
89,355
78,283
88,422
87,329
130,540
89,338
107,380
52,205
53,130
53,208
73,318.8
75,328.8
83,180
82,320
73,290
50,122
69,200
32,88
88,212
67,199.8
40,110
89,350
70,200
63,210
60,185
60,160
74,260
75,199.8
36,93
70,200
80,290
48,125
52,129
95,285
62,166
87,290
72,245
88,370
47,186
88,380
89,370
95,370
78,265
78,265
87,438
103,400
107,376
99,298
89,340
56,200
88,320
114,505
167,800
88,390
83,310
82,309
82,335
74,330
89,340
70,205
31,95
86,515
72,270
69,230
81,328
168,930
98,360
143,790
159,638
105,410
89,380
104,420
168,1000
90,515
66,216
92,365
78,260
80,380
147,700
89,320
110,440
125,470
61,200
89,310
79,235
89,317
89,378
68,230
120,500
131,520
97,275
89,340
32,90
119,448
72,245
129,430
89,340
89,420
88,460
177,1200
89,500
89,410
89,308
211,850
194,1250
153,650
66,280
68,225
86,455
89,445
89,538
74,300
115,430
88,297
147,640
105,410
98,360
168,1030
159,638
78,435
168,930
168,1000
143,790
87,355
156,600
66,215
144,760
233,730
58,310
87,290
64,256
125,460
78,480
71,280
89,320
280,1380
78,255
220,888
69,223
70,272
53,126
140,889
68,190
96,310
89,300
72,220
70,171
77,390
64,258
55,189
116,480
60,280
63,240
88,460
89,340
205,658
76,315
88,450
82,300
128,600
153,720
124,415
88,538
129,450
89,260
113,530
217,900
64,258
83,315
175,540
172,830
172,1200
89,289
70,248
89,400
89,360
74,220
260,1720
171,680
112,450
89,382
64,225
66,215
133,400
131,500
88,310
58,125
64,203
110,395
89,358
73,206
243,1050
52,193
89,440
85,255
73,355
89,386
89,346
200,760
89,410
80,280
72,230
85,268
82,316
76,340
33,154
82,320
113,600
40,145
98,300
89,310
82,305
53,200
79,315
205,658
79,255
110,450
87,340
137,478
80,290
89,308
79,282
79,298
112,460
125,480
82,290
109,380
76,259
139,780
156,608.2
89,278
132,410
157,618
125,490
90,306.8
79,260
110,445
125,498
112,455
89,420
87,265
53,208
71,260
74,275
64,203
82,290
52,205
66,210
61,195
50,190
61,230
86,295
67,238
185,1050
109,348
94,325
89,332
78,375
82,310
228,1300
79,250
110,445
109,380
79,270
112,460
79,260
78,250
127,620
161,580
82,310
89,368
87,340
120,396
157,612.8
125,486
152,570
110,550
165,850
147,800
417,2300
153,760
180,1100
87,420
88,448
100,295
88,390
89,430
88,360
88,350
168,915
97,320
89,375
89,386
113,360
88,375
88,280
89,380
79,278
113,500
62,240
82,260
233,730
159,750
106,330
66,210
