90,75
78,198
80,79
78,160
86,236
93,240
90,190
56,142
70,200
76,118
92,80
65,168
77,75
90,185
76,220
106,120
75,239
76,115
98,205
77,220
66,136
83,98
85,75
58,68
105,270
72,64
62,180
132,480
131,483
120,110
78,200
73,286
78,228
92,80
74,70
88,238
83,150
89,178
76,220
58,68
68,170
90,185
88,385
70,180
89,190
87,95
89,300
79,170
105,270
78,160
80,79
59,150
78,198
78,100
76,195
93,120
90,75
73,80
86,236
105,99
87,260
113,98
79,228
89,190
89,184
93,120
78,198
73,235
98,108
88,376
78,141
85,75
78,240
105,270
83,70
93,238
83,150
87,95
70,180
88,228
58,68
89,239
70,220
71,160
86,236
106,120
70,180
76,195
75,230
78,228
88,395
89,190
78,200
89,189
65,180
89,410
75,230
71,160
80,170
69,145
88,238
93,120
75,140
65,178
64,168
88,385
83,325
89,289
73,230
78,228
89,239
76,220
78,240
83,79
83,98
89,184
88,228
80,265
88,188
75,239
76,195
73,287
78,375
78,348
132,475
79,370
78,378
78,370
131,480
79,352
132,482
131,480
131,480
79,370
81,77
65,170
88,181
88,238
65,170
105,270
89,190
89,190
88,225
78,240
89,239
78,228
56,142
73,99
95,245
78,264
120,132
78,200
80,78
75,140
83,150
82,80
85,200
42,108
78,78
92,235
95,195
83,289
114,513
70,178
115,300
78,240
88,250
131,290
88,285
89,285
78,250
88,295
88,265
107,330
89,267
70,180
90,300
88,300
76,198
89,299
95,195
95,85
79,68
89,120
86,130
110,120
56,145.8
76,80
70,145
88,300
102,85
92,77.8
65,180
88,225
89,230
62,158
89,183
85,220
68,177
88,325
89,190
70,150
79,168
75,65
76,70
95,90
88,181
88,241
78,350
87,185
88,225
55,140
75,210
72,286
73,85
86,212
115,416
131,480
80,74
92,260
72,68
89,270
68,60
74,195
89,260
89,185
68,58
70,180
88,290
75,178
90,300
75,190
70,178
75,80
75,100
78,198
88,188
98,93
96,91
67,143
87,320
67,172
68,145
95,88
89,190
88,190
110,120
90,300
85,180
96,200
80,203
88,200
75,240
107,118.5
68,148.5
76,74
60,153
89,185
77,220
82,80
88,200
92,200
93,105
118,350
89,190
72,230
51,190
75,100
78,165
88,223
89,185
100,100
95,243
89,320
105,100
89,288
95,80
70,210
89,320
89,300
98,93
96,243
72,150
89,115
74,70
181,800
98,248
85,175
88,185
95,250
39,115
88,240
88,183
65,170
90,94.5
89,316
70,180
88,196
77,160
65,220
