76,473
111,500
53,270
88,600
43,310
39,210
73,366
123,620
121,750
80,470
71,420
121,680
85,442
88,600
66,305
308,3100
89,590
163,980
89,580
180,880
89,540
90,328
74,400
39,201
263,3500
263,3600
53,298
55,145
97,460
53,260
250,2460
265,3680
89,540
87,628
53,300
112,672
257,2800
68,58
125,680
269,5000
39,185
73,370
89,635
39,215
52,320
53,300
132,750
178,1680
89,585
38,188
88,483
39,181
97,450
37,230
64,360
39,198
140,728
39,200
53,270
76,473
89,572
128,699
162,1200
61,372
89,590
171,1000
123,700
39,210
176,1050
141,690
166,1000
141,750
198,1180
63,310
52,325
64,388
201,2000
166,1650
251,3500
248,2150
89,700
39,210
53,300
136,950
88,485
53,296
64,334
50,185
55,300
265,3680
52,330
58,120
53,310
141,660
110,580
158,780
73,420
64,360
308,2880
64,395
89,450
141,690
39,195
141,710
77,470
78,438
90,543
173,950
132,700
47,265
61,380
269,3500
308,3500
154,1380
251,2500
249,3800
410,8000
223,2600
266,3300
72,328
89,530
88,490
65,228
223,2980
251,3700
69,368
248,2200
224,3000
307,3300
112,680
143,740
136,720
89,588
91,98
39,208
89,680
89,550
89,650
89,640
88,780
88,630
85,458
89,840
249,2600
74,379
74,369
39,205
67,435
39,220
40,200
264,3700
263,3200
263,4000
281,3500
172,1550
220,2500
201,1800
263,3200
264,4000
255,3300
220,2000
166,1500
112,650
112,630
53,320
131,800
39,200
74,370
52,330
64,345
89,490
180,1100
179,900
120,700
87,720
89,750
88,520
83,500
85,440
413,9000
39,215
113,650
89,230
53,335
133,788
263,3600
111,500
131,750
29,140
112,600
61,156
106,390
53,280
141,690
39,195
91,520
86,590
84,450
143,742
143,730
143,760
143,740
133,730
258,2800
183,1000
39,211
89,700
255,3300
166,1500
263,3300
112,695
89,766.6
39,206.8
118,630
165,950
113,1080
89,998
39,211
68,350
134,805
39,201
166,1580
112,668
53,300
64,350
38,200
244,3300
132,750
120,688
86,500
136,920
97,490
118,660
86,510
82,408
135,980
270,2850
75,199
131,790
39,205
263,4300
250,2500
101,460
179,858
39,198
154,1500
66,305
94,485
70,388
263,3600
154,1500
39,205
308,3100
66,295
89,520
112,648
89,440
143,748
53,298
39,196
89,700
76,465
143,1000
131,720
112,615
85,448
88,580
74,368
248,2300
64,325
39,200
64,410
87,455
123,649
218,1900
38,210
162,970
264,3800
39,210
88,600
133,800
180,950
89,670
112,620
90,418
240,2680
154,1500
264,2880
53,283
121,730
96,530
123,708
89,600
133,718
77,492
89,580
77,488
144,960
89,835
140,670
89,553
