215,1950
103,388
97,346
110,406
110,406
110,406
111,406
97,340
103,346
93,353
78,240
104,335
150,998
97,350
103,360
93,290
103,394
97,345
89,320
93,305
89,300
150,980
93,328
103,394
178,1600
189,999
88,292
89,312
111,350
89,250
3000,29800
86,280
104,386
132,458
89,295
62,200
73,240
82,270
72,230
189,1380
97,345
103,335
110,359
89,310
103,392
89,312
104,356
104,330
93,335
101,370
158,980
229,2000
97,335
89,302
97,330
111,350
350,5000
67,189
93,305
93,345
93,290
93,355
178,1550
150,900
86,285
93,343
151,1008
103,380
97,330
93,290
187,1660
93,340
73,238
73,238
110,400
62,216
178,1600
93,300
178,1600
103,360
89,320
93,320
120,368
88,295
110,400
93,320
62,198
807,38000
82,260
160,950
87,276
79,240
103,400
93,342
87,260
103,394
73,238
178,1600
95,350
93,328
93,326
62,210
89,320
87,275
93,338
150,1100
93,325
61,203
95,340
89,320
68,345
62,216
87,286
189,1600
89,300
60,350
70,210
103,380
93,330
103,394
123,462
93,353
95,350
155,1030
93,355
89,338
189,999
155,1100
222,1900
73,238
110,390
62,200
56,158
37,150
93,320
83,265
215,1950
89,305
103,370
114,380
88,288
97,345
124,435
97,335
89,330
93,330
73,238
89,308
97,345
88,280
150,1000
101,370
89,270
104,386
150,980
215,1200
93,300
97,335
97,350
215,770
178,1550
100,365
111,348
133,550
93,345
76,650
62,205
87,260
97,350
71,198
126,299
89,308
101,369
321,3000
111,385
132,450
89,315
99,365
97,330
89,340
97,295
98,320
93,300
110,358
120,363.5
93,338
73,240
97,328
89,300
93,336
303,1000
222,1600
79,235
84,240
101,365
277,2900
89,312
103,355
104,335
110,359
103,335
90,320
103,340
97,340
97,348
200,1700
222,1600
2000,38000
86,285
84,270
101,365
97,345
104,330
123,425
132,458
123,445
99,370
37,90
89,300
187,1880
155,1000
178,1500
155,1100
208,2280
432,5500
99,358
89,320
104,365
96,352
88,280
74,235
151,1068
321,3000
99,350
89,300
97,350
93,340
101,370
101,370
190,1800
98,370
99,360
97,345
97,330
101,368
93,320
97,345
103,352
97,345
93,355
97,342
93,330
105,365
124,462
99,370
101,370
104,368
97,340
110,406
97,345
97,348
150,980
155,1000
97,328
98,370
190,1800
101,370
93,340
101,370
89,328
89,302
104,386
97,345
222,1580
101,380
87,295
97,359
93,350
89,325
87,286
61,213
104,350
193,1580
90,320
97,350
103,340
99,370
132,458
70,235
70,210
61,190
140,430
62,200
62,197
