140,500
89,350
120,420
89,290
96,105
89,265
45,200
89,310
89,78
90,275
103,95
89,350
89,310
67,260
96,105
89,336
88,360
89,320
89,325
68,184
89,215
88,300
85,80
89,310
90,85
89,340
90,350
89,270
65,165
79,213
111,420
89,260
91,280
89,330
43,170
43,175
45,174
45,173
45,160
43,165
171,680
76,300
117,380
88,238
54,145
67,200
78,158
74,245
43,110
89,230
70,169
132,496
89,330
156,430
89,330
117,410
82,350
117,480
88,340
89,350
89,310
45,175
80,230
89,300
87,380
120,380
45,170
94,290
112,374
121,380
70,260
86,78
98,298
89,90
76,80
73,230
103,370
79,220
89,300
100,215
121,120
79,235
125,420
83,240
76,70
62,209
67,320
44,165
111,420
89,310
68,210
61,245
44,168
62,210
107,300
88,370
89,310
89,310
90,330
89,330
107,300
67,230
88,320
45,136
89,350
45,170
98,275
72,75
94,83
112,395
35,120
69,230
89,330
89,310
67,245
191,750
91,410
89,300
102,390
45,175
132,470
79,246
67,260
36,160
89,350
95,270
89,290
89,320
44,150
108,98
120,450
70,260
88,355
89,330
66,220
44,160
89,310
38,115
89,322
88,330
86,362
96,300
70,116
75,220
72,72
78,172
66,265
67,200
72,270
61,245
157,500
219,700
160,580
122,450
157,530
180,900
89,310
103,285
89,340
89,370
67,235
101,350
74,220
67,190
88,320
61,235
35,125
65,235
79,310
41,170
120,430
45,175
121,470
67,255
88,95
82,365
89,310
90,289
112,385
120,370
61,63
85,81.8
78,233
82,85.5
89,130
89,305
39,153
121,260
89,312
89,360
92,102
140,520
85,335
89,325
85,340
89,325
117,350
89,340
81,305
101,330
89,350
120,450
79,246
65,230
67,235
81,280
76,255
88,320
141,500
67,240
75,210
127,413
61,175
67,230
88,80
72,95
112,380
89,298
89,325
90,82
89,269
89,328
89,320
67,256
89,325
120,369
120,380
32,102
42,126
46,138
42,125
32,100
32,102
38,118
89,336
45,185
89,310
91,360
67,200
87,250
96,310
44,150
89,325
90,330
89,340
67,200
89,320
111,425
156,485
88,300
107,435
89,330
108,299
67,240
35,135
89,245
45,185
120,380
87,380
119,390
67,235
79,241
35,105
67,187
65,163
89,325
171,509
89,320
88,320
75,210
111,420
89,320
46,170
45,155
62,210
89,325
65,245
134,410
67,215
63,58
65,76
75,210
64,215
89,310
68,65
88,288
95,285
90,340
67,258
80,290
74,258
75,210
45,158
22,115
38,118
46,138
42,125
32,100
88,298
88,295
66,60
