89,242
630,3000
111,480
76,318
260,2200
260,2500
188,1750
86,363.8
180,1450
195,1780
330,3500
189,1288
289,2450
48,170
329,3500
89,640
130,510
630,2600
288,2300
196,1780
190,1500
187,1380
222,2150
89,530
126,625
171,640
139,488
601,3600
74,308
222,1650
700,5000
106,460
86,335
330,3500
68,260
290,2500
88,376
540,4000
438,4000
82,339
109,608
88,350
82,340
88,400
86,340
53,230
700,5700
703,5800
630,2750
90,380
106,300
232,1000
381,3000
300,3200
198,1980
88,240
64,178
72,150
578,3600
89,242
500,5200
86,345
113,411.5
450,3180
50,230
195,1000
289,2400
887,10000
198,2300
51,220
107,290
630,2800
88,400
111,480
189,1600
51,150
192,775
320,3400
88,400
86,380
700,4805.64
438,5300
130,450
180,1480
191,1450
195,998
200,1800
216,1260
82,330
600,7000
313,3366
144,550
310,3299
99,410
107,320
48,260
87,350
230,950
89,416
700,5688
86,350
88,390
219,1700
119,500
630,2666
218,1700
700,3800
58,160
89,390
86,180
288,1180
100,328
87,273
86,149
82,281
66,168
601,3600
438,3800
600,3800
113,411.5
89,230
288,2450
701,6200
180,1050
89,340
35,120
332,3600
231,1000
300,3181.22
60,168
63,168
880,11800
193,1850
288,2500
262,1650
700,4200
83,317
89,350
180,1400
249,1400
198,2300
86,351
244,1100
439,5300
86,358
86,347
323,3500
260,3000
190,860
88,400
89,393
877,8000
242,1050
82,330
200,699
65,166
97,800
94,250
50,139
89,311.2
106,445
106,450
175,700
175,710
877,9666
700,6200
111,446
91,338.8
331,3600
89,370
280,1180
189,1400
189,1450
290,2450
347,1300
290,2580
86,370
23,4200
265,1680
226,1680
86,370
48,160
249,1300
700,5000
112,478
75,350
450,3000
60,168
700,5500
75,312
86,358
600,3100
171,780
330,3700
73,298
880,9000
196,2000
198,2500
89,378
190,670
286,1650
193,1550
82,330
170,790
289,3000
290,2300
700,4500
232,950
89,400
89,393
198,1700
190,2100
323,3400
330,3600
700,6500
198,2000
108,600
85,530
190,1550
244,1050
438,3800
74,308
89,360
86,370
170,710
89,356
134,590
248,1300
701,6500
175,750
90,330
190,1500
249,1300
86,330
214,800
88,345
260,2530
108,411
89,360
88,365
198,2400
347,1600
106,305
180,950
90,335
86,330
79,230
89,240
108,600
193,1350
62,236
141,660
306,1150
35,120
200,2300
190,1550
131,335
330,3280
98,390
86,340
188,1580
60,188
360,3650
249,1280
199,2200
225,1700
110,468
290,2300
134,538
88,396
700,6200
289,2900
190,1500
86,360
190,1550
305,1200
147,590
336,3666
288,2550
135,550
89,385
88,345
232,950
305,1550
88,630
86,360
247,1280
93,70
86,360
242,1150
180,1080
877,10000
630,2900
82,350
330,3600
199,2288
132,540
199,1000
82,330
228,1650
77,285
