88,128
89,137
89,137
88,128
89,137
88,128
89,137
100,155
88,128
89,137
100,155
88,128
89,137
73,75
65,75
69,158
89,137
69,158
70,158
60,130
60,130
69,152
75,166
78,208
89,137
88,128
83,175
75,166
70,158
60,130
70,158
60,130
60,130
69,152
75,166
45,150
100,155
89,137
88,128
89,140
89,132
79,220
60,130
69,158
75,166
70,158
60,130
89,200
67,150
75,166
70,158
60,130
69,152
60,130
88,128
89,137
89,137
69,152
88,128
100,155
88,128
70,158
100,155
110,249
87,140
66,149
89,130
127,335
88,130
75,168
89,138
75,130
53,135
52,92
79,145
89,137
88,128
69,152
75,166
70,158
60,130
60,130
89,186
95,148
69,152
88,128
89,137
87,200
69,152
69,158
69,152
70,148
88,128
75,166
70,158
69,158
60,130
60,130
89,130
98,210
60,125
72,76
75,98
60,150
85,89
64,106
89,135
75,166
88,128
75,166
69,152
100,155
68,155
76,116
69,158
88,128
100,155
100,155
85,230
100,155
89,130
84,175
77,206
69,152
89,137
88,128
72,160
100,155
69,152
89,137
69,152
88,128
70,158
100,155
88,128
89,137
82,210
89,98
70,158
69,158
75,166
60,130
60,130
100,155
69,158
100,155
88,128
89,137
84,175
70,158
69,158
69,158
88,130
127,328
89,137
60,130
60,130
89,137
88,128
110,125
78,180
96,140
82,218
87,230
47,100
60,125
100,155
95,210
100,155
69,158
69,152
87,230
87,190
79,80
77,193
69,158
100,155
79,198
61,139
83,120
128,330
98,205
85,100
100,155
88,128
87,249
45,75
89,220
100,155
100,155
89,137
88,128
100,155
69,158
65,136
85,178
88,128
70,158
89,137
88,128
69,152
70,158
79,78
100,155
89,137
69,152
88,128
76,208
91,105
70,158
100,155
69,158
89,137
70,158
60,130
60,130
69,158
81,169
86,235
89,137
69,152
75,166
88,128
87,185
75,166
55,128
70,158
91,140
100,155
87,177
69,152
88,128
89,137
89,138
65,100
68,150
87,198
69,158
60,59
45,150
69,152
88,128
89,137
91,208
69,152
100,155
87,235
88,220
64,188
89,138
69,158
69,158
87,245
63,220
67,172
75,150
89,137
69,158
81,218
69,152
69,152
88,128
89,137
66,65
69,156
91,105
89,137
75,166
88,128
69,152
98,222
70,158
88,128
88,128
89,137
69,152
75,166
100,155
75,166
70,158
60,130
60,130
69,158
127,380
89,88
100,155
100,155
88,128
89,137
69,152
88,128
89,137
85,195
87,89
100,155
88,128
89,137
69,152
88,128
75,195
87,215
