165,720
70,250
225,1400
88,398
191,1580
78,375
400,3758
55,255
267,3600
33,103
256,1390
86,355
85,350
398,3660
271,2500
161,1350
398,4200
272,2500
233,2550
234,850
95,350
301,4000
89,408
119,710
78,366
53,175
227,1499
80,573
275,3500
544,6100
64,270
75,275
56,195
48,160
48,168
79,388
62,260
205,1350
180,888
85,400
82,350
175,1300
53,268
139,598
63,350
119,750
33,106
50,210
89,410
50,210
233,900
81,250
85,360
114,720
50,240
72,248
165,800
102,399
353,2950
116,1300
216,1450
205,1300
73,1200
327,3400
198,1480
517,9000
99,366
101,410
345,3350
257,1980
61,280
175,2195
275,3500
115,680
250,1580
275,1930
443,7750
191,1350
115,458
165,746
205,1300
49,155
198,999
271,1920
250,1580
97,363
251,1880
249,2100
116,1500
47,170
102,398
75,280
99,430
61,240
79,320
223,1600
350,3500
368,5200
223,1670
225,1680
267,6000
160,1280
249,1600
368,3500
593,6000
80,400
198,750
137,430
68,270
256,1345
223,1450
63,350
655,9990
49,155
301,3200
165,750
266,2380
223,1580
255,1280
250,2180
205,1330
88,410
53,180
389,3500
102,400
61,248
54,200
185,760
72,310
78,305
50,220
88,430
139,580
49,210
223,1600
163,720
165,765
167,1350
115,530
161,1400
256,1399
86,370
68,300
106,450
189,1150
33,106
119,710
71,450
52,195
251,2300
180,800
380,2400
443,7800
330,3800
266,3900
368,5380
48,153
53,265
202,1280
222,1020
79,135
205,1260
47,175
51,176
180,798
112,498
222,1050
223,1600
44,140
115,530
230,1650
174,1000
119,750
163,1350
78,375
62,400
76,310
165,750
550,10500
203,1200
88,410
81,573
31,109
256,1399
75,790
163,1280
165,765
74,265
256,1488
138,588
249,1590
60,245
33,106
99,150
75,700
301,2500
249,2400
79,388
200,1650
51,350
6,155
257,1388
263,1200
85,400
120,1400
256,1380
593,5980
223,1600
351,5000
213,1350
198,2650
47,170
51,195
120,560
163,1320
79,320
48,155
67,270
97,360
61,255
119,750
155,1180
45,419
53,265
165,750
54,173
97,370
51,135
60,91
60,248
161,1330
79,380
593,6000
301,3200
60,270
167,1150
47,165
266,1200
85,335
191,900
139,580
55,177
353,3300
245,2100
225,1500
285,2950
85,330
98,340
190,1200
220,2800
75,300
116,1300
234,850
74,255
82,290
398,4200
750,12000
251,2300
115,480
191,810
70,250
59,160
57,120
113,429
127,465
71,288
267,4250
44,152
230,1650
198,2650
62,400
335,5500
517,8800
223,1698
38,140
53,268
517,9000
267,4500
165,800
85,360
102,398
344,3580
256,1399
257,1450
161,1400
216,1400
167,1350
81,573
79,380
48,180
81,249
88,400
70,700
33,106
139,598
54,176
180,900
119,750
44,140
56,183
102,400
